batter,hittype,speed_A,True_speed
56,ground_ball,83.3167092310975,86.93098156186932
56,line_drive,98.10408398138192,98.36593940876249
56,popup,68.82997462879975,72.44757604123376
57,fly_ball,81.8693881535528,82.98901564450284
57,ground_ball,87.4026766840082,89.18983174901977
57,line_drive,91.6341036626808,91.2265682556749
57,popup,62.7720607948964,66.01323155800605
58,fly_ball,92.626352415105,92.55125081362146
58,ground_ball,88.70096670111934,89.0830269404477
58,line_drive,95.9395075587287,95.54222573231792
58,popup,84.01911046465975,82.90551644773186
59,fly_ball,85.5793404002466,85.31807876775386
59,ground_ball,92.47225365899645,94.91334127929221
60,fly_ball,96.2301691782595,96.30748864134208
60,ground_ball,91.58780934745621,91.60192262996772
60,line_drive,100.355961542874,100.52525767720094
60,popup,80.2826208056556,82.34058283214945
61,fly_ball,84.6445592499614,85.16736824816448
61,ground_ball,86.13794361353524,89.51567944655875
61,line_drive,80.11162843095815,80.9646625070926
62,fly_ball,91.2791982680309,90.33737288854817
62,ground_ball,91.3942375660213,91.04756926836475
62,line_drive,97.1703439563019,96.67967559671712
62,popup,84.6229293077771,82.1508307305206
63,fly_ball,89.0543692984546,89.32139861802185
63,ground_ball,86.871171979064,91.08486190905994
63,line_drive,89.3861007249325,89.05466773645547
63,popup,70.2269144008951,71.04799812860031
64,fly_ball,83.5999598570276,83.53413620949915
64,ground_ball,83.98837908930554,88.3158774677193
64,line_drive,81.6942570312889,82.06652421344147
64,popup,78.3756161040147,77.33894952721663
65,fly_ball,96.95814540574585,96.10978472890439
65,ground_ball,95.2205345512928,92.39852475607792
65,line_drive,101.857812410138,101.88471792745621
65,popup,85.9951915418928,82.07226817554637
66,fly_ball,89.86909971372044,90.35734802101804
66,ground_ball,86.9628894757883,90.77569031724606
66,line_drive,96.0361229599085,96.62894141746854
66,popup,83.5333386843116,82.14502921126599
67,fly_ball,82.26958228221756,83.31037223700675
67,ground_ball,82.707980877765,86.55698388545984
68,fly_ball,88.96815106779445,89.14307928938747
68,ground_ball,91.82801212122918,91.63013798673633
68,line_drive,80.5062339237176,81.693401458407
68,popup,75.9712093275192,76.2961148012873
69,fly_ball,94.49064475606339,94.83327041461558
69,ground_ball,89.35405118494802,89.60285722480944
69,line_drive,94.96624873114311,94.33288758689046
69,popup,81.8923286056433,81.67217694502666
70,fly_ball,84.9462102250411,85.32248142136324
70,ground_ball,88.1278089591414,88.82504877668465
70,line_drive,91.2907965268063,91.18230230546622
70,popup,71.0462289884707,73.07121482923807
71,fly_ball,88.5281427082913,89.09998846290537
71,ground_ball,92.3566503398234,89.78196870117877
71,line_drive,96.6583647579189,96.5291177293759
71,popup,75.4479967011564,75.38067194294902
72,fly_ball,86.25334611951891,86.15201019832983
72,ground_ball,90.8260699156862,90.2666416341753
72,line_drive,90.24528340113206,90.47706472423651
72,popup,68.52696656915705,71.08075695814351
73,fly_ball,79.30202868889381,79.499032203345
73,ground_ball,88.2679527578045,87.44063331429335
73,line_drive,87.6781767154903,87.78122625135013
73,popup,58.996823910716,62.24390573734956
74,fly_ball,88.6498093405131,87.62379819103326
74,ground_ball,93.4946453601973,92.338878286607
74,line_drive,96.8501614038748,97.28338576709409
74,popup,61.0222995929996,63.62086026141299
75,fly_ball,80.4808682069959,80.83126723895192
75,ground_ball,91.3915027105848,94.3974670594532
75,line_drive,75.7833562067567,75.82273452278757
76,fly_ball,96.4586291422578,96.7196104951759
76,ground_ball,84.68218196364975,88.43778784853458
76,line_drive,94.4299670758747,93.62470869790866
76,popup,66.7679119382724,71.95069743206028
77,fly_ball,90.80730989487819,90.67901797150593
77,ground_ball,89.63153635307344,90.29755894769539
77,line_drive,94.62063612481695,94.55050170028674
77,popup,71.61031255324,77.39721915262568
78,popup,59.6397022403929,62.76424108036018
79,fly_ball,90.47024668851941,89.72476058574756
79,ground_ball,85.3220923716892,90.16255693171054
79,line_drive,96.5602817495679,96.5796305297961
79,popup,77.5974533306043,76.3840920519707
80,fly_ball,90.7995526586863,90.7869881762656
80,ground_ball,86.173917062965,88.45797231815365
80,line_drive,89.7952659296399,89.56348110400745
80,popup,67.9449094423187,69.82020004639963
81,fly_ball,93.5505262135013,93.72165670681595
81,ground_ball,83.6268298322983,89.28166064932897
81,line_drive,95.15480935298139,94.61418479991598
81,popup,71.5422120868028,71.75118299412725
82,ground_ball,89.13596856169151,93.05466663303103
83,fly_ball,95.5664231872747,91.57743821327554
83,ground_ball,89.581719975599,89.65928889699777
83,line_drive,102.398638246585,102.50693912399645
84,fly_ball,65.6759850285563,66.23002422137824
84,ground_ball,87.0772307404681,86.56269683150113
84,line_drive,98.8462184465656,98.91235207785684
84,popup,75.5694146553965,76.30962673036532
85,fly_ball,93.77014975400019,93.66976717930797
85,ground_ball,87.9485465432781,91.7475539860525
85,line_drive,95.92122919119166,96.1031412097191
85,popup,77.9928522981953,77.3435312378584
86,fly_ball,87.8792955846365,87.8314723285648
86,ground_ball,90.1855138334754,92.87976052673713
86,line_drive,95.8060966702623,95.70181072063347
86,popup,77.6392750292067,77.60747272864069
87,fly_ball,97.8183249062588,97.51108821291078
87,ground_ball,96.1211791216011,90.32608583916554
87,line_drive,104.134652950443,102.83367821195341
88,fly_ball,97.8704152459935,97.58349753914754
88,ground_ball,89.1309083955719,91.1071102651784
88,line_drive,101.368076997754,101.12882420332231
88,popup,88.90837111884909,84.44792906842443
89,fly_ball,96.0637879222977,95.7789014870053
89,line_drive,94.6729636800984,94.14492617666725
89,popup,87.7486942192045,77.9678163128092
90,fly_ball,89.48683324204296,89.89373514302781
90,ground_ball,90.4175569962088,89.9499910943114
90,line_drive,95.7410356260732,96.37293560773611
90,popup,67.4680287629674,72.31839484714678
91,fly_ball,88.7473162863677,87.8936802838892
91,ground_ball,92.4860811834117,90.03281945994799
91,line_drive,89.45677127893214,89.31473180151032
91,popup,63.5710050222147,65.68843270167223
92,fly_ball,90.6902610024662,90.10523994004
92,ground_ball,91.8719023489078,90.49629143421615
92,line_drive,92.59947336009304,92.55715515678146
92,popup,78.86040376691895,77.68096374361856
93,fly_ball,83.1284166341045,83.10495825127406
93,ground_ball,83.2703369285576,85.94944224469067
93,line_drive,96.5148088184909,96.1883892124667
93,popup,78.7694937819529,74.7425108493094
94,fly_ball,100.25010881860149,99.23239731706505
94,ground_ball,92.63521046436941,92.17237907535596
94,line_drive,95.7478206329145,95.99064220025312
94,popup,73.0504636328882,75.66131598401688
95,fly_ball,91.9173968467952,90.99172096355376
95,ground_ball,89.38595984738446,91.84524890821558
95,line_drive,96.7752549564138,96.21024099398981
95,popup,72.99707216836029,73.0646991869024
96,fly_ball,90.19623917033205,90.0829977879302
96,ground_ball,85.2723111313635,92.37244909487377
96,line_drive,89.37343242579956,89.84333277824493
96,popup,75.9712093275192,80.38586863211601
97,fly_ball,78.8218553899916,78.60807409984011
97,ground_ball,79.7883799907881,83.53963237271249
97,line_drive,87.04855489424546,81.02420817328118
97,popup,70.6738799053593,71.89274082964481
98,fly_ball,90.8735690766684,90.39055332798178
98,ground_ball,80.57132718581565,83.85149925175509
98,line_drive,98.48811232120386,98.92724112157171
98,popup,75.9712093275192,84.06345971519849
99,fly_ball,91.982404557551,92.40190550005501
99,ground_ball,93.81508168060742,89.4493627015848
99,line_drive,93.9936958909075,92.59013426777497
99,popup,74.8753123129583,77.523824001147
100,fly_ball,91.038974101656,90.28970229607151
100,ground_ball,86.25055090730464,88.42070654114403
100,line_drive,87.2296565043983,87.70660258831224
101,fly_ball,92.76397467056059,92.87211095968782
101,ground_ball,92.5475855623184,90.15929002145347
101,line_drive,96.7515854848112,97.32900457427968
101,popup,81.1593998516053,79.74123870322862
102,fly_ball,89.84563632207625,89.57171310599914
102,ground_ball,89.57369800926705,90.42502517855495
102,line_drive,95.993442524641,96.08552017700731
102,popup,78.5293399642431,77.71346085671232
103,fly_ball,96.0779399678784,95.59464136037624
103,ground_ball,99.9354784565225,91.91541780554608
103,line_drive,97.08237481378009,90.70957269702795
103,popup,80.0645086113411,81.41229337292482
104,fly_ball,91.1054962013199,92.31241304363792
104,ground_ball,92.9261094568097,89.72738869094354
104,line_drive,94.2183088210603,93.85505230701986
104,popup,70.282335460185,71.7889828429326
105,fly_ball,96.22416249167651,95.81931831742439
105,ground_ball,95.4922493834684,92.30541790122469
105,line_drive,103.073528073686,102.57087664114182
105,popup,88.8887914738817,82.25917471506168
106,fly_ball,88.5169753659723,88.10790069714604
106,ground_ball,92.41247315898455,90.59860090521144
106,line_drive,93.89837708329982,93.82252661623724
106,popup,78.1714158277177,75.81476504771324
107,fly_ball,96.6860950598268,96.21046688317762
107,ground_ball,87.89203024247,90.93109775331791
107,line_drive,93.6651186156835,94.12761595763872
108,fly_ball,92.27819159480674,91.9476340490051
108,ground_ball,83.8058992651004,88.95086500315583
108,line_drive,92.6206635310903,92.60814390730769
108,popup,72.0602618073698,69.81079336756245
109,ground_ball,89.47475180915895,87.48734787687387
109,line_drive,96.65906694170708,96.75036796016907
110,fly_ball,96.6820137715906,96.80233677691862
110,ground_ball,95.2534518736976,88.99834210520604
110,line_drive,90.88572714068334,91.18924174666216
111,ground_ball,93.9876927426763,95.7199889844511
111,line_drive,95.3395402050774,91.19038001675742
112,fly_ball,95.9040037268827,95.23024040885979
112,ground_ball,89.53129118065874,88.86471718946535
112,line_drive,94.6707361187854,94.56333412602702
112,popup,70.6840476092556,71.43187959821921
113,fly_ball,91.5521894974469,91.89538705871838
113,ground_ball,94.6076711114373,90.67408241056405
113,line_drive,98.2380212336075,97.67620469360507
113,popup,78.34571042808909,77.58272950880759
114,fly_ball,91.55315834164554,92.05396108651813
114,ground_ball,91.4634938592784,91.50578097885742
114,line_drive,100.717233475485,100.74835280509856
114,popup,69.4548368775539,75.92719088268741
115,fly_ball,91.91570250514079,91.10289073133022
115,ground_ball,93.3546270114178,91.35151615070845
115,line_drive,94.15067112694476,92.40586981568023
115,popup,84.3276545089425,79.92768601777573
116,fly_ball,93.4743986232274,92.6355173067345
116,ground_ball,76.7285638982228,82.96939496282091
116,line_drive,79.14097179970835,79.11694139327503
117,fly_ball,92.65980499577739,90.03926485526554
117,ground_ball,83.6201198375517,88.4548279208941
117,line_drive,92.87114180861775,92.43083432455245
117,popup,77.8099094705724,78.37517353574546
118,fly_ball,88.94183419817712,88.70801352572144
118,ground_ball,90.25795403349515,91.92344970472945
118,line_drive,78.6222278163741,79.68061149830484
118,popup,75.131455246646,79.03181584831127
119,fly_ball,93.6685347095442,94.00316494759572
119,ground_ball,90.5648933311124,90.3952273691629
119,line_drive,95.8566000096897,96.08156832670437
119,popup,75.9712093275192,73.38308553302136
120,fly_ball,92.0291585571663,92.1084156434039
120,ground_ball,86.7798332223226,89.36380293600158
120,line_drive,98.41962819686759,98.29433703331134
120,popup,63.0368008904185,78.05254240110362
121,fly_ball,92.48470075450754,92.82057985447047
121,ground_ball,88.2053902971395,89.82130376999234
121,line_drive,94.9360503127621,94.97780350811071
121,popup,90.1117209936093,80.56750776592861
122,fly_ball,72.2601542830022,72.58078011075743
122,ground_ball,81.7418699738926,86.15230473048116
122,line_drive,87.5673997462785,87.6016981912412
123,fly_ball,93.64552804072446,92.17569842397769
123,ground_ball,80.1627293171396,89.6013651343113
123,line_drive,97.17592870225249,96.71926270985806
123,popup,83.0847824978332,80.82540708758569
124,fly_ball,81.9147062058912,82.03497472304684
124,ground_ball,93.6528891774529,93.55510603380274
124,line_drive,96.16329669991674,95.3022002813805
124,popup,75.9712093275192,82.13015329999348
125,fly_ball,90.87621047820912,91.11388385280934
125,ground_ball,95.41474909686605,90.57145702742937
125,line_drive,98.5761286018238,98.52828282599106
125,popup,79.8871089324245,76.60146475536766
126,fly_ball,86.456749962365,87.25995487277845
126,ground_ball,90.982925005727,89.15047828100278
126,line_drive,80.2912143880236,80.1797389618151
127,fly_ball,92.44035479390459,92.41637936710768
127,ground_ball,85.2738419014885,87.12385857720999
127,line_drive,97.1022859395092,96.89326045165488
127,popup,77.26220753983459,68.10070909813972
128,ground_ball,89.86799976053291,82.56854443663013
129,fly_ball,95.4750395887337,95.76156731364836
129,ground_ball,92.28655528367752,90.94160020422213
129,line_drive,91.236573321008,92.7076022525204
129,popup,81.51255471689275,79.78266346431691
130,fly_ball,89.8701432776795,89.05283861461172
130,ground_ball,91.04401707122514,88.20065510613097
130,line_drive,93.28061001098979,93.40796500560462
131,ground_ball,62.45679375705671,80.33179850021615
131,line_drive,75.0332260994883,74.84252600317382
132,fly_ball,91.79026753122305,91.69780361210908
132,ground_ball,96.9548563184913,92.89155591253925
133,fly_ball,92.0295257967505,92.12478121393731
133,ground_ball,90.9143482845825,89.5169203237117
133,line_drive,97.3004605288342,97.00656259359096
133,popup,78.8973950096241,77.14286194661746
134,fly_ball,86.1947067400764,86.50986230042557
134,ground_ball,89.0029661626165,89.00899850333634
134,line_drive,92.5980136466394,92.66042784328764
134,popup,67.0474422841351,73.29183096689461
135,fly_ball,85.6547826438355,85.97066371135242
135,ground_ball,86.60588278921055,90.5955456962931
135,line_drive,87.46832409499275,87.3721057443432
135,popup,82.1885049484872,76.78555400758606
136,fly_ball,94.045024645805,91.33869476619758
136,ground_ball,87.775423007729,90.39858794828818
136,line_drive,104.2079818747745,104.94936283707311
136,popup,76.306007786526,75.75756517774263
137,fly_ball,86.4486785285275,88.23234239807174
137,ground_ball,86.8711705493781,88.15433051557308
137,line_drive,94.6619369846529,95.46800582133108
137,popup,77.6023046199095,77.15542022619736
138,fly_ball,94.8727799448978,95.1790497751084
138,ground_ball,93.7976013419497,91.6653278226829
138,line_drive,95.1657806520781,95.57173530357653
138,popup,81.1880979036374,73.91572576195647
139,ground_ball,90.75222028322825,88.53690084198895
140,fly_ball,87.7429395179764,87.53553869700934
140,ground_ball,92.9863116919564,91.87190616980978
140,line_drive,91.3668902557503,91.66583071036278
140,popup,76.1384446948343,75.57374717999355
141,fly_ball,74.1585477415681,74.09490719350829
141,ground_ball,70.12828077549426,82.70738943075843
142,fly_ball,86.8436774537308,86.88285757698965
142,ground_ball,89.5039435793401,90.16460756350527
142,line_drive,89.2367844110846,89.29382580307937
142,popup,70.6398237753652,71.66486095724684
143,fly_ball,81.3857943623188,81.90287054337244
143,ground_ball,91.01679884630451,87.35658918598577
143,line_drive,88.43112973345825,88.86078441655259
144,fly_ball,78.5415069722275,79.0859828024397
145,ground_ball,78.5288941828448,82.89711038091623
145,line_drive,75.1304063055471,75.5580466063051
146,ground_ball,89.86799976053291,81.97789552879519
147,ground_ball,85.74879281208561,88.12834111138503
147,popup,69.808098924115,70.53051770505238
148,fly_ball,91.81720953276182,91.1369241858348
148,ground_ball,85.9372681554006,90.43816265123615
148,line_drive,96.8138356174614,96.43155021060176
148,popup,76.97469402179595,79.47134397758981
149,ground_ball,64.890495006458,84.07704620892477
150,fly_ball,83.7656619705603,83.19001093886305
151,fly_ball,90.8078010432991,90.20220915703919
151,ground_ball,88.19449174350684,90.2297443582604
151,line_drive,90.17483125522875,90.62244883733337
152,fly_ball,90.60332299733591,90.98133136325433
152,ground_ball,89.99314635020909,90.0786320658355
152,line_drive,97.1761071336187,96.62266510804226
152,popup,71.7734415485526,77.40516959886136
153,fly_ball,87.3726315905783,87.73213384400884
153,ground_ball,85.5969362406672,89.17200960070268
153,line_drive,88.99148176000836,89.41452788228608
153,popup,74.53521097692945,74.81290139788248
154,fly_ball,99.97240703357825,99.83395664294761
154,ground_ball,88.2367731840412,89.0772417959651
154,line_drive,93.9660262305932,91.66802537103085
154,popup,75.9712093275192,74.47130864155424
155,fly_ball,98.6956976815695,99.02483942581726
155,ground_ball,91.6720877506854,90.66548579795484
155,line_drive,99.6230649683884,100.195586716403
155,popup,80.4754609409058,79.61202086760164
157,fly_ball,89.9015962233292,90.31068794418785
157,ground_ball,91.0874514675339,88.74442007401913
157,line_drive,98.1465066838805,98.57793948211187
157,popup,75.8151621821157,78.08012854310624
158,fly_ball,82.1129162495907,82.33606334486531
158,ground_ball,87.75444605486673,86.37715706131638
158,line_drive,95.8345642988964,97.11173245183265
158,popup,82.7495423778211,77.18333104445533
159,fly_ball,86.5370858998757,86.23848353426472
159,ground_ball,96.0156319486278,89.01391674519662
159,line_drive,102.891258917453,102.2610006534502
159,popup,70.2859670363078,70.98505205537816
160,fly_ball,92.38690596423885,92.59658860393586
160,ground_ball,95.8320773070104,90.67283647441478
160,line_drive,92.36405382842531,92.7708608215195
160,popup,75.70774275949225,76.24044378386557
161,fly_ball,87.8354173379708,88.43579562329764
161,ground_ball,88.9167397759681,91.46630610999762
161,line_drive,90.505984090702,91.1387878033384
161,popup,69.2966903960318,70.98802809786223
162,ground_ball,91.736388098281,87.52891190654191
162,line_drive,89.1631503516911,89.59102691293728
163,fly_ball,89.6489828284812,89.92140133540363
163,ground_ball,91.2476351252656,87.77584500444011
163,line_drive,91.24372443065668,92.41365596075401
163,popup,75.0884981659964,76.2235352172254
164,fly_ball,86.90782203280185,86.4567968700388
164,ground_ball,79.8255155212127,87.04114811951833
164,line_drive,94.3447838028631,94.0630918293219
165,fly_ball,90.81914666116002,90.38134506401738
165,ground_ball,91.67156371047942,90.18318999313541
165,line_drive,97.2455507654915,97.5865666254001
165,popup,74.357918401387,74.69982085912753
166,fly_ball,92.2475989534156,91.61625011217342
167,fly_ball,92.65982022156415,92.66243923700995
167,ground_ball,91.63385319242978,90.09514187210785
167,line_drive,100.198138505082,99.891567602626
167,popup,76.5580625224834,79.32961512295068
168,fly_ball,89.5888722521529,89.50155186739217
168,ground_ball,92.73075023172485,92.24899095321938
168,line_drive,92.1561692140657,91.13314773489847
168,popup,83.6834682860363,79.77202257012088
169,fly_ball,94.8054493756383,95.66545325912064
169,ground_ball,93.54580764814841,91.78370443230327
169,line_drive,100.984224053315,101.06755839230246
169,popup,80.7873247700681,76.65772326337705
170,fly_ball,97.6700225467397,96.82609434166524
170,ground_ball,92.0522253587418,90.89103289428209
170,line_drive,97.0474701524656,97.01428655311423
170,popup,88.0186264255547,84.98510458853279
171,line_drive,83.84007830989606,83.99930388589792
171,popup,92.850298707191,89.23428246089573
172,fly_ball,84.44269662676956,86.31157114884782
172,ground_ball,83.5561381526903,88.24341142375384
172,line_drive,81.6057329254731,82.49031009112366
172,popup,66.5344988073135,68.27243366506897
173,fly_ball,82.48093604216815,82.4321893432681
173,ground_ball,85.6224600656588,89.17154916214277
173,line_drive,88.05702483400316,88.68496459023727
173,popup,73.667296099413,74.10880875105605
174,fly_ball,90.0860789880266,89.65633199996621
174,ground_ball,88.0738511493272,91.69168415681338
174,line_drive,97.9882997333914,97.84250741902434
175,fly_ball,88.8969139702744,88.05850892863113
175,ground_ball,92.6128816199489,90.1409060219455
175,line_drive,95.3097643087656,95.99239955589258
175,popup,74.2203870152281,74.67077530311091
176,ground_ball,74.450257074087,88.31763249127229
176,line_drive,91.126960866741,91.55004581377523
177,fly_ball,90.0509739767928,89.68543357149434
177,ground_ball,88.7932381687272,90.70107527801483
177,line_drive,93.29234344690205,93.43425582486056
177,popup,74.52322549350285,75.09829782199822
178,fly_ball,87.9016038265118,88.3663555514996
178,ground_ball,88.61455404368577,90.52914021892224
178,line_drive,97.0455645312672,97.27631579893668
179,ground_ball,96.4471485319587,93.69709750638644
179,line_drive,92.1998089062575,92.37856188806573
180,fly_ball,91.6750857387356,91.66320725915928
180,ground_ball,91.1918081136627,90.405286021397
180,line_drive,93.03821367055535,92.91935340220333
180,popup,82.5748498857398,81.02607673572007
181,fly_ball,90.6293917940891,89.22907284742634
181,ground_ball,82.1744197396462,88.13727020049365
181,line_drive,76.7376614815089,77.1094870570179
181,popup,75.9712093275192,70.9545103764017
182,fly_ball,86.55966514189655,86.70086631425292
182,ground_ball,86.35734474381479,89.11590824906855
182,line_drive,91.9304858971156,91.99028887224986
182,popup,76.1462178083552,72.8161012124188
183,fly_ball,88.00622200053624,87.32207969390909
183,ground_ball,90.7671967295906,94.07976874830271
183,line_drive,83.4660609887026,83.96048706614309
184,fly_ball,95.39738233856922,94.93895414744766
184,ground_ball,91.89959010774945,91.25593743766389
184,line_drive,102.34502524359499,102.49133065941635
184,popup,79.4593225169333,77.40087871019307
185,fly_ball,85.33889246186793,84.86280549178639
185,ground_ball,88.30900111518919,89.8852156008553
185,line_drive,86.94949286108931,86.73478497800043
185,popup,76.75090486224225,72.7886558805135
186,fly_ball,91.7712285656323,91.31923679807734
186,ground_ball,86.1942633752272,88.4618283183283
186,line_drive,94.2442122121859,94.26072507338975
186,popup,72.4694493670723,72.67826396971587
187,ground_ball,81.2950347756104,85.92128567445098
187,line_drive,95.41572770758485,93.83335898491038
188,fly_ball,94.9351993520086,95.1537187444431
188,ground_ball,95.90147896304299,91.92843923679973
188,line_drive,98.2842711415661,98.39299719029286
188,popup,79.9658353281079,79.59965104714249
189,fly_ball,96.1888775650616,95.63184501278208
189,ground_ball,86.858669468751,90.53046923500632
189,line_drive,96.01016354554945,96.06839299532682
189,popup,79.8673478498322,79.0186461566235
190,fly_ball,97.20783432898295,95.93696109126721
190,ground_ball,103.049511228987,96.73429632436688
190,line_drive,102.24262942229251,100.9113662539646
190,popup,87.3441525610619,82.9204856872587
191,fly_ball,89.9046760055659,90.44371935887008
191,ground_ball,83.8729018488055,86.96161724234595
191,line_drive,101.365154440989,100.75161361212514
191,popup,66.13718403379795,67.72185936168567
192,fly_ball,85.3213557083131,85.6715811947595
192,ground_ball,84.9211473254267,88.83423714328741
192,line_drive,91.46486204907134,91.48422335448367
192,popup,69.8948890970816,68.56932979897876
193,fly_ball,87.4310785948155,87.6670765915878
193,ground_ball,83.8053426306702,87.5350063922645
193,line_drive,90.19227401422975,90.53060022564202
193,popup,72.1842421586675,72.33195128584589
194,fly_ball,87.7386759148175,87.83233030556589
194,ground_ball,90.0629852080953,89.44647600633908
194,line_drive,91.5658523821959,90.80768668531955
194,popup,81.0097576120389,80.41553289298653
195,fly_ball,76.7731439215002,76.70574520912449
195,ground_ball,80.4189104468322,90.26780821733934
195,line_drive,88.04170083802235,86.9061993769293
195,popup,74.9870953245016,76.21686666216348
196,fly_ball,86.60992359610376,86.04426489316133
196,ground_ball,89.9920557019562,89.06220304472428
196,line_drive,93.39447307361584,93.73482093219774
196,popup,67.8096179571854,69.75586860856384
197,fly_ball,88.8100590392548,87.98457733138733
197,ground_ball,92.87373221320016,92.83848289256733
198,fly_ball,94.40292867598319,94.26382579641992
198,ground_ball,92.26884887157225,92.26582058118389
198,line_drive,95.4495604948534,95.27909646959687
198,popup,72.70673089860719,74.7398074081694
199,fly_ball,93.2315176470587,92.08606793269713
199,ground_ball,86.6980264246396,89.58847149324754
199,line_drive,91.2764453648778,90.77151887256638
199,popup,87.11330118494845,82.82185095839569
200,ground_ball,93.8748047801138,92.9965324836985
201,fly_ball,91.64923388856145,90.89029269257698
201,ground_ball,87.2558527035394,89.58477149244632
201,line_drive,98.83192060366095,98.49857450446626
201,popup,82.6508295940262,80.36588247949449
202,ground_ball,85.28684084951189,92.4568176223301
202,line_drive,98.49399391252294,97.91368364413101
203,fly_ball,89.67542291453205,88.62012797824062
203,ground_ball,87.3873025249196,88.64032319402278
203,line_drive,92.85756596424018,92.37173412161167
203,popup,77.23978031072821,77.501523860982
204,ground_ball,91.5225967938306,94.434749201682
205,fly_ball,88.45023928590464,88.51000787344248
205,ground_ball,87.04526802197451,90.62638924909324
205,line_drive,90.5662784016792,91.8731280099243
205,popup,79.4140653604499,78.48060170776947
206,fly_ball,90.8330646423402,89.76028376437716
206,ground_ball,90.55809972038139,90.91887937193484
206,line_drive,99.035078393807,97.39506719403734
206,popup,78.0866487023602,74.06052882576917
207,fly_ball,93.07192104190675,93.05148859131101
207,ground_ball,88.6962567164967,91.27161541587594
207,line_drive,97.0784752582102,96.82018437533539
207,popup,80.4517414293462,78.28540813037733
208,fly_ball,88.479572520338,88.79760895710736
208,ground_ball,89.1150573531283,89.17695159762347
208,line_drive,94.37078956059901,94.23958885814513
208,popup,66.6382583536617,68.44139144921087
209,fly_ball,92.03869571384854,92.98660046785989
209,ground_ball,69.36376501858766,87.19291743650928
209,line_drive,96.2786911944365,96.40799063933335
210,fly_ball,87.89080341425529,88.0677933903042
210,ground_ball,89.900145705963,93.94308689902041
210,line_drive,98.40022650622278,96.73153797680223
210,popup,62.7230040064772,77.61754907814317
211,fly_ball,80.39537317612016,81.08669782380949
211,ground_ball,79.0385975302813,85.28580054859734
211,line_drive,89.2644532568434,89.0269539609867
211,popup,81.8972264837676,80.1987430489749
212,ground_ball,71.019969920492,82.07479452341923
213,fly_ball,84.21765677200145,84.7031564989468
213,ground_ball,81.9131095717224,86.58993183570509
213,line_drive,90.4198087374524,90.61550719326593
213,popup,62.9149144843949,65.60501877846323
214,ground_ball,95.9036829088764,91.95794247339636
214,line_drive,89.3186596341928,89.50310704433744
215,fly_ball,94.69214011901339,95.05915967113972
215,ground_ball,86.9607688467161,89.31580543414289
215,line_drive,98.6152801800466,98.00424693554339
215,popup,73.6324112763535,74.50827058513036
216,fly_ball,93.7171071201079,93.40849884919758
216,ground_ball,93.63933214592194,93.2754641098653
216,line_drive,88.79946020276304,89.00937492608804
216,popup,88.30509155225445,86.045259861841
217,popup,75.9712093275192,74.95058322481135
218,fly_ball,98.18159392117926,98.14544854945196
218,ground_ball,87.3752119383781,91.43618555530789
218,line_drive,101.1677351034695,100.6844823868092
218,popup,87.3857332351085,86.28262345430309
219,fly_ball,90.6807105382501,90.88777171168702
219,ground_ball,95.7846539747472,92.97735936568958
220,ground_ball,72.5724141382971,87.22507275236083
221,fly_ball,84.47254391297935,84.62308262514732
221,ground_ball,85.7762923731022,86.73211362959059
221,line_drive,88.68816370944917,88.75550450788501
221,popup,72.0248293801945,72.13288678447721
222,fly_ball,91.0653995215792,91.82002607897937
222,ground_ball,85.903283717076,89.60151685913033
222,line_drive,93.3191567990606,93.86279097685335
222,popup,72.3568763621875,76.03471298174874
223,fly_ball,80.33125727109154,81.03186402008055
223,ground_ball,85.6565381224765,84.90335439177761
223,line_drive,91.050002988985,91.46515788446749
223,popup,75.9712093275192,72.52722831955968
224,fly_ball,90.086187573986,91.53097490275628
224,ground_ball,82.77508985362354,88.71091199442067
224,popup,66.1432604265895,68.33986445379139
225,line_drive,102.638638947901,102.31234717457914
226,line_drive,95.4827710279437,95.32607460752465
227,fly_ball,91.6733424782373,91.26251142728471
227,ground_ball,92.2558120393979,90.92932394189779
227,line_drive,96.8295207641229,96.7967641613609
227,popup,80.06136340775166,77.79162133225037
228,fly_ball,96.3773782399682,96.8546014054458
228,ground_ball,95.3537027552966,91.97677477234932
228,line_drive,97.80853020162084,97.96069121767998
228,popup,83.4425061427271,82.66719379525202
229,line_drive,65.0925802233587,65.82246805266594
230,fly_ball,96.8856546532006,96.59392201140312
230,ground_ball,84.0884451375794,86.13662194374236
230,line_drive,89.2272134494916,90.02876669558708
230,popup,86.4006079110881,85.67664171971555
231,fly_ball,89.28580646931205,88.64726184711415
231,ground_ball,98.913045138612,92.91570128884146
231,line_drive,93.0509832360744,93.0344616864632
231,popup,60.9200912595462,63.99278094103749
232,fly_ball,93.3307257666972,93.49736651087294
232,ground_ball,91.27106802830174,87.93463630429505
232,line_drive,93.4732922567213,93.63000387536763
232,popup,68.61962554371824,70.17812257326176
233,fly_ball,98.7620356573597,98.47858014200418
233,ground_ball,80.21559623037199,85.05232727482614
233,line_drive,93.2693535789765,92.7977373287439
233,popup,75.9712093275192,79.02742900672717
234,fly_ball,90.59437048023719,90.80958760840933
234,ground_ball,86.2302341270114,89.15847948684474
234,line_drive,95.4629635521264,95.45601436352553
234,popup,68.8246776871379,69.75501121136215
235,fly_ball,85.2061233602951,85.05664482450509
235,ground_ball,84.8865011511175,90.2435463036493
235,line_drive,96.9965410819899,97.41956046907897
